Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2023-10-05,Thu,Conf Lg,Group stage,0,rs Čukarički,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.0,W,2–0
2023-10-08,Sun,Pro League A,Regular season,0,Gent,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.1,0.1,0.1,2.0,0.0,23.0,31.0,74.2,3.0,25.0,3.0,1.0,0.0,9,6.0,D,1–1
2023-10-14,Sat,Friendlies (M),Friendlies (M),2,gh Ghana,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,W,2–0
2023-10-17,Tue,Friendlies (M),Friendlies (M),2,de Germany,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.0,D,2–2
2023-10-22,Sun,Pro League A,Regular season,1,Mechelen,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,40.0,46.0,87.0,2.0,38.0,2.0,4.0,3.0,13,6.0,W,4–0
2023-10-26,Thu,Conf Lg,Group stage,1,hu Ferencváros,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,32.0,81.3,1.0,16.0,1.0,1.0,0.0,32,3.0,D,0–0
2023-11-04,Sat,Pro League A,Regular season,0,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,54.0,92.6,5.0,41.0,2.0,4.0,3.0,1,5.0,L,2–3
2023-11-09,Thu,Conf Lg,Group stage,0,hu Ferencváros,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,1.0,2.0,1.0,0.1,0.1,0.0,2.0,0.0,48.0,53.0,90.6,3.0,37.0,3.0,3.0,3.0,32,3.0,D,1–1
2023-11-25,Sat,Pro League A,Regular season,0,Standard Liège,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,3.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,56.0,65.0,86.2,15.0,54.0,2.0,4.0,2.0,18,5.0,L,0–1
2023-11-30,Thu,Conf Lg,Group stage,0,it Fiorentina,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.0,L,1–2
2023-12-03,Sun,Pro League A,Regular season,1,Gent,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,36.0,75.0,3.0,32.0,1.0,1.0,0.0,9,6.0,D,2–2
2023-12-10,Sun,Pro League A,Regular season,0,Eupen,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,4.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,63.0,79.0,79.7,13.0,68.0,2.0,4.0,2.0,7,6.0,W,3–1
2023-12-14,Thu,Conf Lg,Group stage,1,rs Čukarički,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,3.0,1.0,0.0,0.0,0.1,1.0,0.0,30.0,34.0,88.2,0.0,12.0,0.0,1.0,1.0,37,3.0,W,2–0
2023-12-26,Tue,Pro League A,Regular season,1,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,3.0,5.0,1.0,0.1,0.1,0.0,4.0,0.0,45.0,53.0,84.9,5.0,48.0,3.0,4.0,2.0,1,1.0,W,3–0
2024-01-20,Sat,Pro League A,Regular season,1,Cercle Brugge,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,27.0,51.0,52.9,1.0,30.0,2.0,4.0,2.0,3,5.0,D,1–1
2024-01-28,Sun,Pro League A,Regular season,0,Sint-Truiden,Y,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0,76.7,2.0,17.0,1.0,1.0,1.0,17,6.0,D,1–1
2024-02-10,Sat,Liga MX,Clausura 2024 Regular Season,1,Pachuca,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,64.0,84.4,6.0,43.0,4.0,4.0,2.0,15,5.0,W,3–2
2024-02-18,Sun,Liga MX,Clausura 2024 Regular Season,1,Toluca,Y,79.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,2.0,0.0,0.0,0.5,4.0,0.0,33.0,40.0,82.5,3.0,23.0,4.0,2.0,0.0,20,6.0,D,0–0
